datetime,ISIN,opening_price_eur,closing_price_eur,minimum_price_eur,maximum_price_eur,daily_traded_volume,StartPrice_eur,EndPrice_eur,desviacion_estandar,EndPrice_mxn
2022-12-31 08:07:00,DE0005407407,5.2,5.28,4.78,5.44,81385,4.78,4.78,0.0,91.776
2022-12-31 08:02:00,DE0005408116,27.2,27.42,26.74,27.52,236890,26.74,26.78,0.02828427124746381,514.176
2022-12-31 08:02:00,DE0005408686,58.8,64.4,57.6,64.4,6767,58.0,57.6,0.282842712474618,1105.92
2022-12-31 08:07:00,DE0005408884,9.74,10.6,9.74,10.62,181965,9.74,9.74,0.0,187.008
2022-12-31 08:02:00,DE0005419105,49.8,51.06,49.8,51.64,132926,49.8,50.08,0.1979898987322341,961.536
2022-12-31 08:02:00,DE0005439004,76.9,76.8,74.42,77.79,1123867,74.48,74.45,0.02121320343559723,1429.44
2022-12-31 08:02:00,DE0005470306,62.38,62.64,61.7,63.12,107268,61.7,61.7,0.0,1184.64
2022-12-31 08:02:00,DE0005470405,44.08,43.58,42.65,44.56,798755,42.66,42.65,0.0070710678118640685,818.88
2022-12-31 09:09:00,DE0005489561,2.44,2.34,2.34,2.44,3000,2.34,2.34,0.0,44.928
2022-12-31 08:07:00,DE0005492276,21.2,21.0,21.0,21.2,621,21.0,21.0,0.0,403.2
2022-12-31 08:04:00,DE0005492938,6.18,6.22,6.1,6.22,304,6.1,6.1,0.0,117.11999999999999
2022-12-31 08:04:00,DE0005493092,3.914,4.044,3.88,4.086,421802,3.886,3.88,0.004242640687119446,74.496
2022-12-31 08:00:00,DE0005493365,347.8,373.6,347.8,376.0,13030,347.8,347.8,0.0,6677.76
2022-12-31 11:05:00,DE0005494165,31.6,31.6,31.0,32.4,3305,31.0,31.0,0.0,595.1999999999999
2022-12-31 09:52:00,DE0005498901,55.0,56.0,53.0,56.0,230,53.0,53.0,0.0,1017.5999999999999
2022-12-31 08:03:00,DE0005545503,21.08,21.42,21.04,21.52,82287,21.06,21.04,0.014142135623730649,403.96799999999996
2022-12-31 08:00:00,DE0005550602,46.35,47.4,45.6,47.6,3087,45.6,45.6,0.0,875.52
2022-12-31 08:02:00,DE0005550636,48.96,50.95,48.96,51.15,34545,48.96,48.96,0.0,940.0319999999999
2022-12-31 08:02:00,DE0005552004,44.465,45.16,43.87,45.32,5123069,43.88,43.88,0.0,842.496
2022-12-31 08:03:00,DE0005557508,15.8,16.03,15.504,16.096,24340803,15.506,15.504,0.0014142135623735675,297.67679999999996
2022-12-31 08:02:00,DE0005558696,6.24,6.0,6.0,6.24,3794,6.0,6.0,0.0,115.19999999999999
2022-12-31 08:04:00,DE0005565204,31.86,32.34,30.7,32.48,240154,30.7,30.7,0.0,589.4399999999999
2022-12-31 08:02:00,DE0005570808,16.1,16.2,15.6,16.75,19262,15.65,15.6,0.03535533905932788,299.52
2022-12-31 09:39:00,DE0005649503,5.2,5.4,5.1,5.4,10662,5.2,5.1,0.07071067811865513,97.91999999999999
2022-12-31 08:04:00,DE0005654933,182.0,188.5,182.0,191.0,2126,182.0,185.0,2.1213203435596424,3552.0
2022-12-31 08:00:00,DE0005659700,64.0,66.25,64.0,66.3,42558,64.0,64.0,0.0,1228.8
2022-12-31 08:00:00,DE0005664809,25.46,26.54,25.22,26.54,764734,25.46,25.62,0.1131370849898477,491.904
2022-12-31 08:13:00,DE0005677108,55.8,58.7,55.8,59.8,35813,55.8,56.4,0.4242640687119295,1082.8799999999999
2022-12-31 09:57:00,DE0005751986,10.6,10.95,10.5,10.95,3598,10.5,10.5,0.0,201.6
2022-12-31 10:11:00,DE0005754402,5.4,5.9,5.4,5.9,8399,5.4,5.45,0.03535533905932725,104.64
2022-12-31 08:43:00,DE0005759807,28.1,29.0,27.8,29.0,3414,27.8,27.8,0.0,533.76
2022-12-31 08:02:00,DE0005760029,47.6,50.4,47.0,50.4,9928,47.4,47.0,0.282842712474618,902.4
2022-12-31 08:02:00,DE0005765507,82.5,81.5,81.5,82.5,511,81.5,81.5,0.0,1564.8
2022-12-31 08:02:00,DE0005772206,52.0,53.1,50.45,53.1,141257,50.5,50.45,0.03535533905932537,968.64
2022-12-31 08:03:00,DE0005773303,59.8,60.84,59.16,61.16,409800,59.18,59.2,0.014142135623733162,1136.64
2022-12-31 08:05:00,DE0005774103,22.4,22.6,21.6,22.6,6107,21.6,21.6,0.0,414.72
2022-12-31 08:03:00,DE0005785604,31.0,31.265,30.685,31.36,3668109,30.695,30.69,0.0035355339059320342,589.248
2022-12-31 08:03:00,DE0005785802,56.8,57.32,56.36,57.96,943662,56.58,56.36,0.15556349186103965,1082.1119999999999
2022-12-31 08:02:00,DE0005800601,39.25,40.9,39.0,41.05,125254,39.25,39.3,0.03535533905932537,754.56
2022-12-31 08:02:00,DE0005810055,149.7,152.7,149.7,153.15,729684,149.7,150.4,0.49497474683059534,2887.68
2022-12-31 08:03:00,DE0005854343,25.0,25.8,25.0,26.2,1547,25.0,25.0,0.0,480.0
2022-12-31 11:47:00,DE0005874846,10.7,10.9,10.7,10.9,770,10.7,10.7,0.0,205.43999999999997
2022-12-31 08:10:00,DE0005878003,41.7,41.8,41.65,41.8,1611,41.65,41.65,0.0,799.68
2022-12-31 09:15:00,DE0005895403,17.8,18.6,17.45,18.6,778,17.45,17.45,0.0,335.03999999999996
2022-12-31 08:02:00,DE0005909006,32.9,33.88,32.5,33.98,225230,32.52,32.52,0.0,624.384
2022-12-31 10:08:00,DE0005932735,11.9,12.1,11.8,12.1,1035,11.9,11.8,0.0707106781186545,226.56
2022-12-31 08:04:00,DE0005933923,265.5,266.5,262.75,266.5,33333,262.75,262.75,0.0,5044.8
2022-12-31 08:09:00,DE0005933931,120.86,122.58,119.44,122.9,450327,119.54,119.44,0.07071067811866079,2293.248
2022-12-31 08:04:00,DE0005933949,35.845,36.12,35.6,36.12,447,35.6,35.6,0.0,683.52
2022-12-31 08:09:00,DE0005933956,39.03,39.44,38.52,39.5,404882,38.53,38.52,0.0070710678118640685,739.5840000000001
2022-12-31 08:04:00,DE0005933964,124.12,126.1,124.12,126.18,1161,124.12,124.12,0.0,2383.104
2022-12-31 08:04:00,DE0005933972,28.355,29.165,28.355,29.19,58264,28.355,28.355,0.0,544.4159999999999
2022-12-31 08:04:00,DE0005933980,44.46,45.1,44.46,45.1,1843,44.46,44.46,0.0,853.632
2022-12-31 08:04:00,DE0005933998,51.34,51.82,51.0,51.82,3328,51.0,51.0,0.0,979.1999999999999
2022-12-31 08:04:00,DE0005936124,34.3,35.2,33.3,35.65,23909,33.6,33.3,0.21213203435596725,639.3599999999999
2022-12-31 08:07:00,DE0006042708,46.6,50.0,46.6,52.4,2414,46.6,46.6,0.0,894.72
2022-12-31 09:43:00,DE0006046113,1.255,1.315,1.25,1.315,6023,1.255,1.25,0.003535533905932662,24.0
2022-12-31 08:03:00,DE0006047004,56.9,58.14,55.48,58.24,1409788,55.52,55.48,0.028284271247466325,1065.216
2022-12-31 08:03:00,DE0006048408,68.35,68.6,67.9,69.2,433289,67.95,67.95,0.0,1304.64
2022-12-31 08:02:00,DE0006048432,70.74,70.84,69.92,71.38,1165840,69.96,69.94,0.014142135623728137,1342.848
2022-12-31 09:12:00,DE0006061104,20.6,20.8,20.4,20.8,218,20.4,20.6,0.14142135623731153,395.52000000000004
2022-12-31 08:02:00,DE0006062144,46.5,47.21,45.83,47.34,1909764,45.87,45.84,0.021213203435592205,880.128
2022-12-31 08:02:00,DE0006070006,61.82,60.28,58.9,61.9,291629,58.94,58.92,0.014142135623728137,1131.264
2022-12-31 08:06:00,DE0006083405,117.0,117.6,115.5,118.3,23919,115.5,115.5,0.0,2217.6
2022-12-31 08:02:00,DE0006084403,47.8,49.0,47.55,49.65,52923,47.55,47.55,0.0,912.9599999999999
2022-12-31 08:02:00,DE0006095003,14.4,15.37,14.07,15.37,1797652,14.11,14.12,0.007071067811865324,271.104
2022-12-31 08:02:00,DE0006200108,31.35,31.9,31.2,32.1,25651,31.3,31.25,0.03535533905932788,600.0
2022-12-31 08:00:00,DE0006202005,37.58,39.38,37.12,39.66,479755,37.3,37.3,0.0,716.16
2022-12-31 08:02:00,DE0006204407,73.2,74.6,73.2,74.6,4464,73.2,73.2,0.0,1405.44
2022-12-31 08:53:00,DE0006204589,1.215,1.245,1.21,1.245,3586,1.21,1.21,0.0,23.232
2022-12-31 08:04:00,DE0006208408,22.2,22.0,21.8,22.2,204,21.8,21.8,0.0,418.56
2022-12-31 09:48:00,DE0006214687,5.7,5.65,5.65,5.7,60,5.65,5.65,0.0,108.48
2022-12-31 08:00:00,DE0006219934,33.0,32.58,31.84,33.0,183094,31.84,31.84,0.0,611.328
2022-12-31 08:02:00,DE0006223407,5.5,4.63,4.5,5.5,159406,4.5,4.5,0.0,86.39999999999999
2022-12-31 08:02:00,DE0006231004,30.2,30.745,29.685,30.805,5827004,29.7,29.7,0.0,570.24
2022-12-31 08:19:00,DE0006289309,9.176,9.203,8.989,9.208,3678074,9.0,8.989,0.00777817459305148,172.58880000000002
2022-12-31 08:04:00,DE0006289382,57.93,58.4,57.62,58.44,19567,57.62,57.62,0.0,1106.3039999999999
2022-12-31 08:04:00,DE0006289390,299.9,300.9,298.75,300.95,936,298.75,298.75,0.0,5736.0
2022-12-31 08:04:00,DE0006289465,134.055,134.375,133.875,134.375,841,133.875,133.875,0.0,2570.4
2022-12-31 08:04:00,DE0006289473,81.338,81.394,81.282,81.394,1420,81.282,81.282,0.0,1560.6144
2022-12-31 08:04:00,DE0006289481,100.265,100.52,100.22,100.52,183,100.22,100.22,0.0,1924.224
2022-12-31 08:04:00,DE0006289499,136.54,136.88,136.305,136.88,125,136.305,136.305,0.0,2617.056
2022-12-31 09:18:00,DE0006292006,444.0,452.0,436.0,452.0,185,436.0,436.0,0.0,8371.199999999999
2022-12-31 09:20:00,DE0006292030,359.0,363.0,359.0,363.0,25,359.0,359.0,0.0,6892.8
2022-12-31 08:02:00,DE0006305006,5.005,5.155,4.97,5.175,507767,4.984,4.97,0.009899494936611831,95.42399999999999
2022-12-31 08:02:00,DE0006335003,79.75,82.4,78.75,82.65,35676,79.75,79.95,0.14142135623731153,1535.04
2022-12-31 08:02:00,DE0006450000,14.82,15.69,14.75,15.7,148514,14.75,14.79,0.028284271247461298,283.96799999999996
2022-12-31 08:02:00,DE0006452907,75.82,79.44,75.82,80.56,200052,75.82,76.74,0.650538238691625,1473.408
2022-12-31 08:58:00,DE0006464506,25.9,28.0,25.5,28.0,7295,25.9,25.85,0.03535533905932537,496.32
2022-12-31 08:04:00,DE0006569908,7.06,7.25,7.02,7.27,63948,7.02,7.02,0.0,134.784
2022-12-31 08:02:00,DE0006577109,4.11,4.395,3.965,4.4,57394,4.0,4.0,0.0,76.8
2022-12-31 08:07:00,DE0006578008,1.75,1.76,1.7,1.76,11995,1.7,1.7,0.0,32.64
2022-12-31 08:02:00,DE0006580806,53.6,54.1,52.1,54.1,8679,52.3,52.1,0.1414213562373065,1000.3199999999999
2022-12-31 08:02:00,DE0006599905,175.35,177.55,175.35,179.1,524079,175.35,175.85,0.3535533905932738,3376.3199999999997
2022-12-31 08:02:00,DE0006602006,38.56,39.07,38.39,39.37,836892,38.39,38.42,0.02121320343559723,737.664
2022-12-31 09:31:00,DE0006605009,14.9,14.9,14.7,14.9,1667,14.8,14.7,0.07071067811865576,282.23999999999995
2022-12-31 08:38:00,DE0006627201,57.5,57.5,57.5,58.5,537,57.5,57.5,0.0,1104.0
2022-12-31 08:00:00,DE0006632003,23.59,24.72,23.53,24.97,284415,23.59,23.56,0.02121320343559723,452.352
2022-12-31 08:04:00,DE0006636681,19.68,19.22,18.82,19.68,17981,18.82,18.82,0.0,361.344
2022-12-31 11:04:00,DE0006656101,10.2,10.3,10.2,10.3,300,10.2,10.2,0.0,195.83999999999997
2022-12-31 08:02:00,DE0006766504,102.05,105.05,101.35,105.45,193666,102.05,103.2,0.8131727983645337,1981.44
2022-12-31 08:06:00,DE0006916604,170.0,177.4,170.0,178.0,4377,170.0,170.0,0.0,3264.0
2022-12-31 08:02:00,DE0006969603,79.74,81.98,78.92,82.12,777120,78.96,78.98,0.014142135623738184,1516.416
2022-12-31 08:04:00,DE0006972508,24.4,25.5,24.4,25.6,2578,24.4,24.4,0.0,468.47999999999996
2022-12-31 10:55:00,DE0007008906,1.4,1.4,1.4,1.4,447,1.4,1.4,0.0,26.88
2022-12-31 08:02:00,DE0007010803,631.8,658.0,630.2,659.6,13626,631.8,634.8,2.1213203435596424,12188.159999999998
2022-12-31 08:02:00,DE0007030009,160.0,133.6,129.2,160.0,1975437,130.55,130.2,0.24748737341530772,2499.8399999999997
2022-12-31 08:00:00,DE0007037129,39.5,41.49,39.5,41.83,4503740,39.5,39.68,0.12727922061357835,761.856
2022-12-31 08:02:00,DE0007042301,14.42,14.62,14.42,14.78,900,14.42,14.42,0.0,276.864
2022-12-31 08:05:00,DE0007074007,64.5,65.3,64.5,66.2,22517,64.5,65.3,0.565685424949236,1253.76
2022-12-31 08:02:00,DE0007100000,69.9,70.17,68.17,70.6,5861649,68.18,68.21,0.02121320343558718,1309.6319999999998
2022-12-31 08:02:00,DE0007164600,99.19,101.32,99.0,101.5,4089194,99.04,99.03,0.007071067811869092,1901.376
2022-12-31 08:02:00,DE0007165607,341.0,359.0,341.0,359.0,2683,341.0,341.0,0.0,6547.2
2022-12-31 08:02:00,DE0007165631,378.0,394.2,375.5,397.0,105922,378.0,379.6,1.1313708498984922,7288.320000000001
2022-12-31 08:20:00,DE0007193500,23.2,23.2,22.55,23.7,51888,22.7,22.7,0.0,435.84
2022-12-31 10:56:00,DE0007201907,45.8,47.0,45.8,47.0,296,45.8,45.8,0.0,879.3599999999999
2022-12-31 08:02:00,DE0007203705,30.5,32.64,30.5,32.72,8120,30.5,30.5,0.0,585.6
2022-12-31 08:02:00,DE0007229007,18.8,18.8,18.5,19.5,2114,18.5,18.5,0.0,355.2
2022-12-31 08:06:00,DE0007231326,139.1,133.8,130.4,140.1,70212,130.5,130.4,0.07071067811865074,2503.68
2022-12-31 08:06:00,DE0007231334,75.1,72.7,70.4,75.5,31286,70.5,70.4,0.07071067811865074,1351.68
2022-12-31 08:02:00,DE0007235301,5.46,5.78,5.46,5.79,297621,5.46,5.46,0.0,104.832
2022-12-31 08:02:00,DE0007236101,125.9,126.66,123.34,127.38,2988752,123.38,123.34,0.028284271247456274,2368.128
2022-12-31 08:00:00,DE0007257503,3.49,3.566,3.434,3.59,883664,3.44,3.434,0.004242640687119132,65.9328
2022-12-31 11:26:00,DE0007257537,5.35,5.35,4.22,5.35,590,4.22,4.22,0.0,81.02399999999999
2022-12-31 08:06:00,DE0007274136,200.5,205.5,200.5,209.0,7456,200.5,200.5,0.0,3849.6
2022-12-31 08:06:00,DE0007276503,340.0,379.5,323.5,389.0,27460,325.5,325.5,0.0,6249.599999999999
2022-12-31 09:28:00,DE0007279507,1.55,1.6,1.55,1.63,10879,1.55,1.55,0.0,29.759999999999998
2022-12-31 08:02:00,DE0007297004,12.03,12.21,12.02,12.25,222915,12.03,12.06,0.02121320343559723,231.552
2022-12-31 08:00:00,DE0007314007,2.55,2.52,2.405,2.55,1542952,2.415,2.41,0.003535533905932662,46.272
2022-12-31 08:02:00,DE0007446007,15.08,15.36,15.08,15.42,61832,15.08,15.08,0.0,289.536
2022-12-31 08:04:00,DE0007448508,18.72,19.42,18.72,19.5,29769,18.72,18.72,0.0,359.424
2022-12-31 08:02:00,DE0007461006,23.35,24.55,22.9,24.6,97784,23.35,23.4,0.03535533905932537,449.28
2022-12-31 08:02:00,DE0007480204,16.55,16.81,16.32,16.86,217961,16.33,16.32,0.0070710678118640685,313.344
2022-12-31 08:02:00,DE0007493991,66.1,67.55,65.75,67.6,55785,66.1,66.3,0.14142135623731153,1272.9599999999998
2022-12-31 08:00:00,DE0007500001,8.75,9.6,8.7,9.632,10786242,8.724,8.744,0.014142135623730649,167.88479999999998
2022-12-31 08:02:00,DE0007501009,2.88,3.06,2.86,3.4,22999,2.86,2.86,0.0,54.912
2022-12-31 08:15:00,DE0007507501,46.8,48.0,46.4,48.35,7195,46.6,46.7,0.07071067811865576,896.64
2022-12-31 08:02:00,DE0007568578,21.65,25.25,21.65,25.3,139154,21.65,21.8,0.10606601717798363,418.56
2022-12-31 08:02:00,DE0007571424,126.0,132.5,123.5,134.0,3823,124.0,123.5,0.3535533905932738,2371.2
2022-12-31 08:02:00,DE0007657231,23.6,24.1,23.0,24.4,26864,23.1,23.0,0.07071067811865576,441.59999999999997
2022-12-31 08:02:00,DE0007664005,231.2,235.2,230.0,240.8,114911,230.0,230.2,0.14142135623730148,4419.839999999999
2022-12-31 08:02:00,DE0007664039,179.5,178.04,174.26,181.58,2259762,174.36,174.34,0.014142135623738184,3347.328
2022-12-31 08:15:00,DE0007667107,38.95,40.0,38.9,40.1,28724,38.95,38.95,0.0,747.84
2022-12-31 08:02:00,DE0007830572,4.54,4.86,4.32,4.86,11651,4.32,4.32,0.0,82.944
2022-12-31 08:08:00,DE0007846867,10.45,10.85,10.45,10.85,1476,10.45,10.45,0.0,200.64
2022-12-31 08:06:00,DE0007856023,9.29,9.63,9.09,9.63,154990,9.095,9.09,0.0035355339059332906,174.528
2022-12-31 08:06:00,DE0008019001,10.18,9.742,9.486,10.185,1581093,9.486,9.486,0.0,182.1312
2022-12-31 09:22:00,DE0008041005,1.69,1.65,1.63,1.69,11454,1.63,1.63,0.0,31.295999999999996
2022-12-31 08:02:00,DE0008051004,17.66,17.68,17.32,17.74,41405,17.32,17.32,0.0,332.544
2022-12-31 08:17:00,DE0008131350,2.66,2.74,2.6,2.8,7175,2.6,2.64,0.028284271247461926,50.688
2022-12-31 11:25:00,DE0008148206,13.0,12.7,12.5,13.0,2036,12.5,12.5,0.0,240.0
2022-12-31 08:02:00,DE0008232125,6.841,6.874,6.739,6.952,16882647,6.748,6.748,0.0,129.5616
2022-12-31 08:03:00,DE0008303504,22.44,22.98,22.44,23.08,387663,22.44,22.44,0.0,430.848
2022-12-31 08:02:00,DE0008402215,164.2,164.8,162.0,165.85,155629,162.0,162.0,0.0,3110.4
2022-12-31 08:02:00,DE0008404005,202.3,203.3,198.96,203.95,2538390,199.14,199.1,0.028284271247456274,3822.72
2022-12-31 08:02:00,DE0008430026,246.1,247.15,242.9,247.75,645742,243.05,243.0,0.03535533905933541,4665.599999999999
2022-12-31 09:06:00,DE0008435967,78.0,79.0,78.0,79.0,344,78.0,78.0,0.0,1497.6
2022-12-31 08:02:00,DE000A0B65S3,1.288,1.25,1.22,1.288,16070,1.232,1.22,0.008485281374238578,23.424
2022-12-31 08:04:00,DE000A0B9N37,22.9,24.5,22.6,24.5,11961,22.6,22.6,0.0,433.92
2022-12-31 08:09:00,DE000A0BL849,11.8,11.9,11.7,12.1,15671,11.7,11.75,0.03535533905932788,225.6
2022-12-31 08:06:00,DE000A0BVU28,22.0,22.0,21.7,22.4,6807,21.7,21.7,0.0,416.64
2022-12-31 08:00:00,DE000A0D6554,13.76,15.91,13.76,16.78,5551125,13.76,13.8,0.028284271247462554,264.96
2022-12-31 08:09:00,DE000A0D8Q07,42.95,43.48,42.565,43.53,30848,42.565,42.565,0.0,817.2479999999999
2022-12-31 08:14:00,DE000A0D8Q23,36.11,36.285,35.625,36.36,25840,35.625,35.625,0.0,684.0
2022-12-31 08:04:00,DE000A0D8Q31,184.58,185.17,183.285,185.17,10,183.285,183.285,0.0,3519.0719999999997
2022-12-31 08:04:00,DE000A0D8Q49,77.69,78.25,77.42,78.25,2741,77.47,77.43,0.028284271247456274,1486.6560000000002
2022-12-31 08:09:00,DE000A0D8QZ7,33.65,34.27,33.525,34.27,12446,33.53,33.525,0.003535533905934546,643.68
2022-12-31 08:00:00,DE000A0D9PT0,212.0,216.2,210.2,221.1,630865,210.6,210.6,0.0,4043.5199999999995
2022-12-31 08:00:00,DE000A0DJ6J9,29.0,35.54,29.0,36.32,824172,29.0,29.14,0.09899494936611705,559.4879999999999
2022-12-31 08:04:00,DE000A0DNAY5,14.16,14.38,14.06,14.4,5582,14.06,14.06,0.0,269.952
2022-12-31 08:04:00,DE000A0EQ578,57.4,57.8,55.0,57.8,2435,55.0,55.0,0.0,1056.0
2022-12-31 08:02:00,DE000A0ETBQ4,117.0,116.2,115.0,117.6,6639,115.0,115.0,0.0,2208.0
2022-12-31 08:04:00,DE000A0F5UE8,41.75,41.72,41.31,41.765,1153,41.31,41.31,0.0,793.152
2022-12-31 08:04:00,DE000A0F5UF5,122.14,123.94,121.54,123.94,81963,121.54,121.54,0.0,2333.568
2022-12-31 08:09:00,DE000A0F5UG3,14.246,14.406,14.094,14.406,5426,14.094,14.096,0.0014142135623735675,270.6432
2022-12-31 08:04:00,DE000A0F5UH1,29.87,30.09,29.565,30.09,188330,29.79,29.765,0.017677669529662685,571.4879999999999
2022-12-31 08:14:00,DE000A0F5UJ7,13.84,13.926,13.666,13.952,1448287,13.67,13.67,0.0,262.464
2022-12-31 08:04:00,DE000A0F5UK5,66.53,66.74,65.6,66.78,46458,65.61,65.6,0.007071067811869092,1259.5199999999998
2022-12-31 08:09:00,DE000A0H0728,25.96,25.73,25.65,26.065,150210,25.65,25.65,0.0,492.47999999999996
2022-12-31 08:04:00,DE000A0H0744,24.55,24.56,24.405,24.57,7089,24.405,24.405,0.0,468.576
2022-12-31 08:04:00,DE000A0H0785,121.035,121.395,120.74,121.395,503,120.78,120.74,0.028284271247466325,2318.2079999999996
2022-12-31 08:04:00,DE000A0H08D2,20.575,20.72,20.485,20.72,4427,20.485,20.485,0.0,393.31199999999995
2022-12-31 08:04:00,DE000A0H08E0,118.38,120.3,118.14,120.48,534,118.14,118.14,0.0,2268.288
2022-12-31 08:04:00,DE000A0H08F7,57.57,58.39,57.05,58.51,17612,57.05,57.05,0.0,1095.36
2022-12-31 08:09:00,DE000A0H08G5,63.22,64.15,62.9,64.15,897,62.9,62.9,0.0,1207.6799999999998
2022-12-31 08:04:00,DE000A0H08H3,81.32,81.44,80.58,81.47,10492,80.58,80.58,0.0,1547.136
2022-12-31 08:04:00,DE000A0H08J9,68.43,69.67,68.43,69.67,15450,68.43,68.43,0.0,1313.856
2022-12-31 08:04:00,DE000A0H08K7,31.035,31.16,30.6,31.2,38937,30.6,30.6,0.0,587.52
2022-12-31 08:04:00,DE000A0H08L5,29.06,29.51,29.06,29.51,9206,29.06,29.06,0.0,557.952
2022-12-31 08:04:00,DE000A0H08M3,30.515,30.905,30.135,31.0,143795,30.135,30.135,0.0,578.592
2022-12-31 08:04:00,DE000A0H08N1,96.37,97.31,95.75,97.31,1473,95.75,95.75,0.0,1838.3999999999999
2022-12-31 08:04:00,DE000A0H08P6,35.755,36.48,35.56,36.48,4037,35.56,35.56,0.0,682.7520000000001
2022-12-31 08:04:00,DE000A0H08Q4,61.97,63.99,61.91,63.99,29665,61.92,61.91,0.007071067811869092,1188.6719999999998
2022-12-31 08:04:00,DE000A0H08R2,20.855,20.945,20.695,20.99,36478,20.695,20.695,0.0,397.344
2022-12-31 08:04:00,DE000A0H08S0,20.05,20.6,19.984,20.63,281545,19.984,19.984,0.0,383.69280000000003
2022-12-31 10:53:00,DE000A0H52F5,35.6,35.6,35.2,35.8,212,35.6,35.2,0.282842712474618,675.84
2022-12-31 09:14:00,DE000A0HGQF5,2.21,2.2,2.16,2.25,11763,2.16,2.16,0.0,41.472
2022-12-31 09:11:00,DE000A0HGQS8,1.85,1.88,1.85,1.91,1220,1.85,1.85,0.0,35.52
2022-12-31 08:04:00,DE000A0HHJR3,19.92,20.25,19.62,20.45,43497,19.68,19.62,0.042426406871191945,376.704
2022-12-31 08:02:00,DE000A0HL8N9,98.0,108.0,95.6,108.2,17706,96.7,96.3,0.28284271247462306,1848.9599999999998
2022-12-31 08:02:00,DE000A0HN5C6,36.81,37.21,36.48,37.34,189160,36.48,36.48,0.0,700.4159999999999
2022-12-31 08:04:00,DE000A0JBPG2,8.51,9.24,8.51,9.32,231285,8.51,8.51,0.0,163.392
2022-12-31 08:19:00,DE000A0JC0V8,6.5,6.35,6.35,6.5,1494,6.35,6.35,0.0,121.91999999999999
2022-12-31 08:02:00,DE000A0JC8S7,86.6,87.9,84.5,88.6,11300,84.5,84.5,0.0,1622.3999999999999
2022-12-31 08:17:00,DE000A0JCY11,38.3,39.65,37.9,41.7,38826,38.0,37.9,0.07071067811865576,727.68
2022-12-31 11:14:00,DE000A0JDBC7,222.0,228.0,222.0,228.0,33,222.0,222.0,0.0,4262.4
2022-12-31 08:02:00,DE000A0JJTG7,5.8,5.8,5.66,5.8,24710,5.66,5.66,0.0,108.672
2022-12-31 08:07:00,DE000A0JK2A8,26.0,27.06,25.94,27.16,131582,26.0,25.98,0.014142135623730649,498.816
2022-12-31 08:00:00,DE000A0JL9W6,66.2,70.6,65.35,70.85,291052,66.2,66.25,0.03535533905932537,1272.0
2022-12-31 08:08:00,DE000A0JM2M1,27.2,26.4,26.0,27.2,1299,26.0,26.0,0.0,499.2
2022-12-31 08:04:00,DE000A0JQ5U3,41.3,43.4,41.3,43.7,6274,41.3,41.3,0.0,792.9599999999999
2022-12-31 11:21:00,DE000A0KD0F7,3.18,3.26,3.18,3.26,3550,3.18,3.18,0.0,61.056
2022-12-31 08:07:00,DE000A0KEXC7,6.2,6.07,5.73,6.2,19066,5.73,5.73,0.0,110.016
2022-12-31 08:02:00,DE000A0KF6M8,5.2,4.96,4.96,5.2,4506,4.96,4.96,0.0,95.232
2022-12-31 08:02:00,DE000A0KFKB3,5.75,5.45,5.3,5.75,1075,5.3,5.3,0.0,101.75999999999999
2022-12-31 10:41:00,DE000A0KFRJ1,3.79,3.63,3.63,3.8,3116,3.63,3.63,0.0,69.696
2022-12-31 08:07:00,DE000A0KPPR7,29.0,32.6,28.8,32.8,9897,29.0,28.8,0.141421356237309,552.96
2022-12-31 08:14:00,DE000A0KRJ02,14.038,13.901,13.901,14.064,1789,13.901,13.901,0.0,266.8992
2022-12-31 08:04:00,DE000A0KRJ10,0.4056,0.4009,0.4009,0.4092,61121,0.4009,0.4009,0.0,7.697279999999999
2022-12-31 08:04:00,DE000A0KRJ28,4.865,4.8102,4.7966,4.865,21750,4.8102,4.7966,0.009616652224137243,92.09472
2022-12-31 08:14:00,DE000A0KRJ36,0.0176,0.0168,0.0167,0.0177,24566842,0.0167,0.0167,0.0,0.32064
2022-12-31 08:04:00,DE000A0KRJ44,20.762,20.492,20.47,20.84,7914,20.47,20.47,0.0,393.02399999999994
2022-12-31 08:04:00,DE000A0KRJ51,19.2,19.266,19.2,19.32,2553,19.2,19.2,0.0,368.64
2022-12-31 08:04:00,DE000A0KRJ69,7.164,7.086,7.086,7.164,0,7.086,7.086,0.0,136.0512
2022-12-31 08:09:00,DE000A0KRJ77,26.364,26.444,26.198,26.488,8993,26.198,26.198,0.0,503.0016
2022-12-31 08:04:00,DE000A0KRJ85,7.8415,7.823,7.823,7.8785,5023,7.823,7.823,0.0,150.2016
2022-12-31 08:15:00,DE000A0KRJ93,0.84,0.8464,0.83,0.8664,985580,0.8301,0.83,7.071067811864696e-05,15.935999999999998
2022-12-31 08:14:00,DE000A0KRJS4,4.3128,4.1928,4.1928,4.3128,82158,4.1928,4.1928,0.0,80.50176
2022-12-31 08:04:00,DE000A0KRJT2,1.26,1.2392,1.2357,1.2636,330708,1.2357,1.2357,0.0,23.72544
2022-12-31 08:04:00,DE000A0KRJU0,35.698,35.39,35.362,35.782,6503,35.362,35.362,0.0,678.9504000000001
2022-12-31 08:15:00,DE000A0KRJV8,1.1343,1.1471,1.1295,1.1471,1328838,1.1302,1.1295,0.0004949747468306857,21.6864
2022-12-31 08:04:00,DE000A0KRJW6,3.1032,3.136,3.089,3.136,400,3.089,3.089,0.0,59.3088
